DateTime,Latitude,Longitude,Distance,Direction,DataAge
2020-07-31 23:51:20,30.90917778015137,-93.04637145996094,98.6085615201632,276.41487897939044,19.831848133333335
2020-07-31 23:51:20,30.89091682434082,-92.91067504882812,90.4800695907928,276.1170392084793,19.831848133333335
2020-07-31 23:51:20,31.1259822845459,-91.7472152709961,32.84119973717891,320.40412851009063,19.831848133333335
2020-07-31 23:52:20,31.155363082885746,-91.77912902832031,35.60918124555821,320.1608299330452,18.831848133333335
2020-07-31 23:52:20,30.937368392944336,-92.5677261352539,70.73091741487764,280.2667032773936,18.831848133333335
2020-07-31 23:53:20,31.168806076049805,-92.28510284423828,59.90466216583904,298.34600182680265,17.831848133333335
2020-07-31 23:53:20,31.134483337402344,-91.75347137451172,33.529466544626516,320.56042093827136,17.831848133333335
2020-07-31 23:53:20,31.02298164367676,-92.59664154052734,73.62082714274425,284.5858015986353,17.831848133333335
2020-07-31 23:54:20,31.14878273010254,-91.56898498535156,28.795388535083625,338.85406862429824,16.831848133333335
2020-07-31 23:54:20,31.14887619018555,-91.7665023803711,34.78691038054688,320.6275259054757,16.831848133333335
2020-07-31 23:54:20,31.080793380737305,-92.75653076171876,83.783465409124,285.67952089687094,16.831848133333335
2020-07-31 23:54:20,31.0434513092041,-92.62785339355469,75.76097571938358,285.286743122696,16.831848133333335
2020-07-31 23:54:20,30.89427947998047,-92.8197250366211,85.13603358120952,276.61194565600726,16.831848133333335
2020-07-31 23:55:20,31.14452171325684,-92.2607879638672,57.8547364330203,297.54340914101925,15.831848133333333
2020-07-31 23:55:20,30.99040412902832,-92.5691146850586,71.51775470294614,283.1510644413412,15.831848133333333
2020-07-31 23:55:20,31.14475059509277,-92.63914489746094,78.45576144393384,290.1146065942953,15.831848133333333
2020-07-31 23:55:20,31.22043037414551,-92.88088989257812,93.67124473234405,290.22630146992265,15.831848133333333
2020-07-31 23:55:20,31.12775993347168,-91.56830596923828,27.43129544079413,337.83326539575296,15.831848133333333
2020-07-31 23:55:20,31.14452171325684,-92.2607879638672,57.8547364330203,297.54340914101925,15.831848133333333
2020-07-31 23:55:20,30.99040412902832,-92.5691146850586,71.51775470294614,283.1510644413412,15.831848133333333
2020-07-31 23:55:20,31.14475059509277,-92.63914489746094,78.45576144393384,290.1146065942953,15.831848133333333
2020-07-31 23:55:20,31.22043037414551,-92.88088989257812,93.67124473234405,290.22630146992265,15.831848133333333
2020-07-31 23:55:20,31.12775993347168,-91.56830596923828,27.43129544079413,337.83326539575296,15.831848133333333
2020-07-31 23:57:20,30.93142890930176,-92.52682495117188,68.27240799323171,280.2690839980737,13.831848133333333
2020-07-31 23:57:20,31.13308906555176,-91.57379150390624,27.895418697663146,337.5030086073417,13.831848133333333
2020-07-31 23:58:20,30.978687286376953,-92.48594665527344,66.53385708493249,283.3938424570858,12.831848133333333
2020-07-31 23:58:20,30.567312240600586,-92.9356918334961,92.63005655505371,262.1215570093275,12.831848133333333
2020-07-31 23:58:20,31.1092529296875,-92.60205078125,75.58592095584845,288.9164299803997,12.831848133333333
2020-07-31 23:58:20,31.293779373168945,-92.64564514160156,82.8062793382983,296.75854999113733,12.831848133333333
2020-07-31 23:58:20,31.16180419921875,-92.57902526855469,75.53265818852722,291.857217901114,12.831848133333333
2020-07-31 23:58:20,30.90962028503418,-92.8706283569336,88.24955727181597,277.0962433453988,12.831848133333333
2020-07-31 23:59:20,30.90246391296387,-92.344970703125,57.30982463578827,280.11931028606546,11.831848133333333
2020-07-31 23:59:20,31.18926048278809,-91.7387466430664,36.021865675887724,325.47208312548526,11.831848133333333
2020-07-31 23:59:20,31.11640167236328,-92.61135864257812,76.26430240101993,289.1389376959087,11.831848133333333
2020-07-31 23:59:20,30.90246391296387,-92.344970703125,57.30982463578827,280.11931028606546,11.831848133333333
2020-07-31 23:59:20,31.18926048278809,-91.7387466430664,36.021865675887724,325.47208312548526,11.831848133333333
2020-07-31 23:59:20,31.11640167236328,-92.61135864257812,76.26430240101993,289.1389376959087,11.831848133333333
2020-07-31 23:59:20,30.90246391296387,-92.344970703125,57.30982463578827,280.11931028606546,11.831848133333333
2020-07-31 23:59:20,31.18926048278809,-91.7387466430664,36.021865675887724,325.47208312548526,11.831848133333333
2020-07-31 23:59:20,31.11640167236328,-92.61135864257812,76.26430240101993,289.1389376959087,11.831848133333333
2020-08-01 00:00:20,31.040225982666016,-92.5522003173828,71.37793456212181,286.02432123069246,10.831848133333333
2020-08-01 00:01:20,31.06078720092773,-92.54877471923828,71.57460315911334,287.1638859560978,9.831848133333333
2020-08-01 00:01:20,30.790563583374023,-93.04525756835938,98.08678224972476,271.6479917694112,9.831848133333333
2020-08-01 00:02:20,31.16467475891113,-91.6814193725586,32.74695390699198,328.657469530384,8.831848133333333
2020-08-01 00:02:20,30.878103256225586,-92.33992004394531,56.755749516373825,278.4944086927288,8.831848133333333
2020-08-01 00:02:20,31.08686828613281,-92.50717163085938,69.77152759478868,289.15962770772666,8.831848133333333
2020-08-01 00:02:20,31.017295837402344,-92.46255493164062,65.84016324256865,285.9260540192682,8.831848133333333
2020-08-01 00:03:20,30.80268859863281,-93.07275390625,99.73350857089632,272.1162636945186,7.831848133333334
2020-08-01 00:03:20,31.173498153686523,-91.6645965576172,32.76815019040753,330.697625534896,7.831848133333334
2020-08-01 00:03:20,30.95695495605469,-92.26399230957031,53.40091827672141,284.9710486123314,7.831848133333334
2020-08-01 00:04:20,30.9400691986084,-92.4770965576172,65.47700646846951,281.2186397418361,6.831848133333334
2020-08-01 00:04:20,31.23545265197754,-91.71145629882812,37.858485390252795,330.2338338365418,6.831848133333334
2020-08-01 00:05:20,30.90467071533203,-92.30084991455078,54.75981201296256,280.73505802471107,5.831848133333334
2020-08-01 00:05:20,31.23432159423828,-91.73474884033205,38.49717433109196,328.400657017882,5.831848133333334
2020-08-01 00:06:20,31.20757102966309,-91.51481628417969,31.73695523664884,346.92410363959493,4.831848133333334
2020-08-01 00:06:20,30.90966606140137,-92.30970001220705,55.33813077734292,280.9898736347957,4.831848133333334
2020-08-01 00:06:20,31.18273735046387,-91.65812683105469,33.14241626616126,331.8159337830438,4.831848133333334
2020-08-01 00:07:20,31.21848297119141,-91.71792602539062,37.04444441254425,328.81644567651375,3.831848133333333
2020-08-01 00:08:20,31.19552803039551,-91.65254974365234,33.771476543732064,333.01962735158884,2.831848133333333
2020-08-01 00:08:20,30.89169692993164,-92.29254913330078,54.12154573320494,279.89414109846405,2.831848133333333
